ItemCode,ItemName,Warehouse,BinCode,QtyInBin,TotalOnHand,InvntryUom,FrozenFor
01321100-HTZ,OIL RELIEF VALVE,01,01-03H34,1.0,1.0,UN,N
01321200-HTZ,CLOS SCREW+SIEGE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
013-21787-LST,WASHER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01322200-HTZ,INJECTION PUMP 1B20,01,01-SYSTEM-BIN-LOCATION,1.0,1.0,UN,N
01322211-HTZ,INJECTION PUMP EPA,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01322220-HTZ,INJECTION PUMP EPA2,01,01-03H56,0.0,0.0,UN,N
013-22350-LST,WASHER,01,01-07C34,14.0,14.0,UN,N
01322805-HTZ,PISTON 102 L/M41,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01323801-HTZ,TIMING DEVICE L/M41,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01324602-HTZ,STUB SHAFT #6,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01324702-HTZ,STUBSHAFT KIT 1B20-7,01,01-03C26,0.0,0.0,UN,N
01324802-HTZ,"""SAE 3/4""""-16 DIA THREAD-487""",01,01-02E28,0.0,0.0,UN,N
01324802-HTZ,"""SAE 3/4""""-16 DIA THREAD-487""",01,01-03E28,0.0,0.0,UN,N
01326401-HTZ,CAM LEVER,01,01-03F68,0.0,0.0,UN,N
01326501-HTZ,FLYWEIGHT,01,01-03E46,1.0,1.0,UN,N
01326600-HTZ,FLYWEIGHT,01,01-03F68,1.0,1.0,UN,N
01329202-HTZ,CONROD,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01333901-HTZ,CRANKSHAFT NO. 6,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01334111-HTZ,CRANKSHAFT #2,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01336900-HTZ,PISTON RING SET 97,01,01-03I52,0.0,0.0,UN,N
01336900-HTZ,PISTON RING SET 97,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01337210-HTZ,CRANKSHAFT,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01342800-HTZ,DIP STICK,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01343500-HTZ,replce by 01343501,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01343501-HTZ,CONNECTING ROD,01,01-03F66,0.0,0.0,UN,N
01343501-HTZ,CONNECTING ROD,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01345011-HTZ,CAMSHAFT,01,01-03F22,0.0,0.0,UN,N
01346710-HTZ,ROCKER LEVER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01348000-HTZ,PISTON RING SET 1B20,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01349201-HTZ,Compensating shaft,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01351402-HTZ,ROCKER (NLA),01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01351700-HTZ,COVER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01359210-HTZ,CRANKSHAFT U NO.2,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01359610-HTZ,CRANKSHAFT U NO.6,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01363201-HTZ,INJECTOR CPL,01,01-03E24,0.0,0.0,UN,N
01364502-HTZ,ADJ. SPEED CONTROL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01374000-HTZ,PUSH ROD,01,01-03B46,0.0,0.0,UN,N
01374701-HTZ,PISTON RING SET 88,01,01-03E38,0.0,0.0,UN,N
01374801-HTZ,PISTON 88,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01374810-HTZ,PISTON,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01376100-HTZ,PISTON RING SET,01,01-03H60,2.0,2.0,UN,N
01379501-HTZ,FUEL PRES. PIPE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01384322-HTZ,PISTON 93 EPA4 (01384321),01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01389601-HTZ,INJECTOR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01389610-HTZ,replace by 01389611,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01389611-HTZ,INJECTOR CPL EPA4 (01389610),01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01389701-HTZ,INJECTOR,01,01-03H66,0.0,0.0,UN,N
01390610-HTZ,PISTON 80 EPA2,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01390621-HTZ,PISTON 80 EPA2,01,01-XXX,0.0,0.0,UN,N
01390700-HTZ,PISTON RING SET,01,01-03G38,1.0,1.0,UN,N
01390700-HTZ,PISTON RING SET,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
01391801-HTZ,replace by 03191802,01,01-03G04,0.0,0.0,UN,N
01391802-HTZ,NLA,01,01-03G04,0.0,0.0,UN,N
01398701-HTZ,INJECTOR CPL EPA2,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01398712-HTZ,INJECTOR CPL EPA4 (01398710),01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01399510-HTZ,replace by 01399511,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01399511-HTZ,INJECTOR CPL EPA4 (01399510),01,01-03D54,1.0,1.0,UN,N
01399511-HTZ,INJECTOR CPL EPA4 (01399510),01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
014-00592-50-SUB,SCREW AND WASHER,01,01-02B68,0.0,0.0,UN,N
014-00594-80-SUB,REMPL PAR 2668092,01,01-02B70,17.0,17.0,UN,N
01403402-HTZ,Glow Plug/Preglow 12 volt ID,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01403620-HTZ,WIRING HARNESS,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01405706-HTZ,SPEED CONTR.BOWD. S,01,01-SYSTEM-BIN-LOCATION,1.0,1.0,UN,N
01411000-HTZ,CYCLONE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01418001-HTZ,SOLENOID 2 SPEED 12V,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
014243-EDI,zenith carburetor,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01425000-HTZ,REGULATOR 24V,01,01-03D50,1.0,1.0,UN,N
01425000-HTZ,REGULATOR 24V,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
01426802-HTZ,CR-HANDLE SHAFT 140,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01429100-HTZ,GASKET MUFFLER,01,01-03D26,0.0,0.0,UN,N
01433300-HTZ,GUILDING SHELL,01,01-03F50,1.0,1.0,UN,N
01439400-HTZ,WIRING HARNESS,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01440100-HTZ,PLATE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01440200-HTZ,SUPPORT,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01440710-HTZ,COIL WITH WIRE 12V,01,01-03G24,1.0,1.0,UN,N
01449100-HTZ,GASKET AIR FILTER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01452813-HTZ,SHUT-OFF VAL.D31-81,01,01-03C38,0.0,0.0,UN,N
01452821-HTZ,HOUSING/VALVE,01,01-03G08,0.0,0.0,UN,N
01462800-HTZ,ELECTRIC WIRE,01,01-03F46,0.0,0.0,UN,N
01462800-HTZ,ELECTRIC WIRE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01467601-HTZ,FUEL LEAK OFF PIPE,01,01-03I26,0.0,0.0,UN,N
01468812-HTZ,FUEL PIPE,01,01-03I26,0.0,0.0,UN,N
01468812-HTZ,FUEL PIPE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01472900-HTZ,CABLE CONDUCT SET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01473612-HTZ,FUEL FILTER W.PIPES,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01473613-HTZ,FUEL FILTER W.PIPES,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01473712-HTZ,FUEL FILTER W.PIPES,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01476910-HTZ,LEAK OFF PIPE,01,01-03F56,2.0,2.0,UN,N
01478902-HTZ,FUEL LIFT PUMP,01,01-03F04,1.0,1.0,UN,N
01479001-HTZ,VALVE PLATE AND SCREEN,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01480000-HTZ,repl by 01480001,01,01-CHAD,0.0,0.0,UN,Y
01480001-HTZ,OIL FILT.ELEM. 1D,01,01-0001,0.0,76.0,UN,N
01480001-HTZ,OIL FILT.ELEM. 1D,01,01-1111,0.0,76.0,UN,N
01480001-HTZ,OIL FILT.ELEM. 1D,01,01-5A03,0.0,76.0,UN,N
01480001-HTZ,OIL FILT.ELEM. 1D,01,01-6A02,76.0,76.0,UN,N
01480001-HTZ,OIL FILT.ELEM. 1D,01,01-6A03,0.0,76.0,UN,N
01480001-HTZ,OIL FILT.ELEM. 1D,01,01-BD10,0.0,76.0,UN,N
01480001-HTZ,OIL FILT.ELEM. 1D,01,01-SYSTEM-BIN-LOCATION,0.0,76.0,UN,N
01481400-HTZ,CAP AIR INTAKE,01,01-03F68,2.0,2.0,UN,N
01481400-HTZ,CAP AIR INTAKE,01,01-SYSTEM-BIN-LOCATION,0.0,2.0,UN,N
01483401-HTZ,RETAINING BRACKET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01486601-HTZ,AIRFILTER HOUSING,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01489310-HTZ,GASKET EXHST.SIL.S,01,01-03D34,0.0,0.0,UN,N
014-90600-40-SUB,ADJUSTING,01,01-02B70,4.0,4.0,UN,N
014-90699-61-SUB,SCREW CABLE ADJ,01,01-02B70,0.0,0.0,UN,N
014-90699-72-SUB,ADJUST SCREW,01,01-02B70,1.0,1.0,UN,N
01490800-HTZ,NLA - Replaced by 02280101,01,01-03D26,0.0,0.0,UN,N
01490901-HTZ,RETAINING BRACKET,01,01-03C38,0.0,0.0,UN,N
01493000-HTZ,replace by 01493001,01,01-01B04,0.0,0.0,UN,Y
01493000-HTZ,replace by 01493001,01,01-5A02,0.0,0.0,UN,Y
01493000-HTZ,replace by 01493001,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,Y
01493001-HTZ,AIRFILTER 1D60/81,01,01-5A02,0.0,62.0,UN,N
01493001-HTZ,AIRFILTER 1D60/81,01,01-6A02,0.0,62.0,UN,N
01493001-HTZ,AIRFILTER 1D60/81,01,01-6A03,62.0,62.0,UN,N
01493200-HTZ,OIL FILTER DEV.,01,01-03F60,0.0,0.0,UN,N
01494000-HTZ,MNT PARTS/ AIR CLEANER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01494200-HTZ,FUEL TANK 7LTRS,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01497800-HTZ,HANDLE F. REV. START,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01498803-HTZ,EXH. SILENCER,01,01-03A62,0.0,0.0,UN,N
01498902-HTZ,PIST+CYL EXTRFUEL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01499620-HTZ,CYLINDER HEAD 1 D81,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01499802-HTZ,MAINT INDICATOR,01,01-03I38,0.0,0.0,UN,N
015-00400-60-SUB,TAPPING SCREW,01,01-02E10,0.0,0.0,UN,N
015-00400-60-SUB,TAPPING SCREW,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
015-00400-90-SUB,TAPPING SCREW,01,01-02B110,188.0,188.0,UN,N
015-00499-80-SUB,TAPPING SCREW,01,01-02B72,0.0,0.0,UN,N
01502100-HTZ,RUBB COMP S.D30/40C,01,01-03E62,1.0,1.0,UN,N
01503524-HTZ,CAMSHAFT HAND-START,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01505010-HTZ,CYLINDER WITH PISTON,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01505020-HTZ,CYL. W. PISTON EPA2,01,01-03J14,1.0,1.0,UN,N
01505102-HTZ,GASKET SET CYLINDER HEAD D41,01,01-03I22,2.0,2.0,UN,N
01505102-HTZ,GASKET SET CYLINDER HEAD D41,01,01-SYSTEM-BIN-LOCATION,0.0,2.0,UN,N
01507503-HTZ,MUFFLER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01508330-HTZ,CYL.W/PISTON EPA4,01,01-03A66,1.0,1.0,UN,N
01509010-HTZ,2G 2 SPEED SOL. 12v,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01511701-HTZ,REP.SET CAPSL.3L40/41C,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01511910-HTZ,REP.SET CKRS. 30-41,01,01-03H62,1.0,1.0,UN,N
01511910-HTZ,REP.SET CKRS. 30-41,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
01512010-HTZ,REP.SET.CKRSH.1D81,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01515500-HTZ,SOLENOID SUPRA,01,01-03G18,0.0,0.0,UN,N
01515500-HTZ,SOLENOID SUPRA,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01517802-HTZ,GSK.SET CYL.HD 1D81,01,01-03I16,2.0,2.0,UN,N
01519402-HTZ,WATER SEPARATOR,01,01-03H50,1.0,1.0,UN,N
01519500-HTZ,PIST+SPRG.EXT.FUEL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
015-20600-90-SUB,TAPPING BOLT,01,01-02D18,0.0,0.0,UN,N
015-20600-90-SUB,TAPPING BOLT,01,01-02D50,0.0,0.0,UN,N
01526800-HTZ,ELECTR.WIRE 360 MM,01,01-03F46,0.0,0.0,UN,N
01526800-HTZ,ELECTR.WIRE 360 MM,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01528900-HTZ,PROTECTOR GUARD,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01531314-HTZ,EXHAUST END CAP,01,01-03B44,0.0,0.0,UN,N
01534601-HTZ,FUEL VENTG VALVE,01,01-03B40,0.0,0.0,UN,N
01534900-HTZ,FUEL VENT.VALVE 1B20,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01535000-HTZ,FUEL TANK 5 LTRS,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01535302-HTZ,CAP F.FUEL TANK IB20,01,01-03C42,1.0,1.0,UN,N
01542201-HTZ,WIRING HARNESS,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01542703-HTZ,REMP PAR 01542705,01,01-03F30,0.0,0.0,UN,N
01542705-HTZ,OIL SUCTION FILTER,01,01-03G36,3.0,3.0,UN,N
01543600-HTZ,MAGNETIC RING,01,01-03H72,1.0,1.0,UN,N
01543600-HTZ,MAGNETIC RING,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
01544700-HTZ,CYL.W/PIST.W/RING,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01546500-HTZ,ELECTRIC WIRE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01546800-HTZ,ELECTRIC WIRE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01546900-HTZ,ELECTRIC WIRE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01547000-HTZ,HEAD TEMPERATURE SWITCH,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01548000-HTZ,ELECTRIC WIRE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01548800-HTZ,ROPE PULLY E673,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01550200-HTZ,ENGINE STOP DEVICE IB30,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01550301-HTZ,STOP SOLENOID,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01551803-HTZ,INSTRUMENT BOX 12V (MC712),01,01-03B36,2.0,2.0,UN,N
01551803-HTZ,INSTRUMENT BOX 12V (MC712),01,01-O3B26,0.0,2.0,UN,N
01554002-HTZ,1B20 SEMI FINISHED SHAFT 27MM,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01554101-HTZ,GASK CYL HEAD 1B20,01,01-03I14,0.0,0.0,UN,N
01554204-HTZ,GASK. SET CRNKC 1B20,01,01-03H14,1.0,1.0,UN,N
01554311-HTZ,MAINTENANCE KIT,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01556403-HTZ,OIL SEPARATOR,01,01-03E56,1.0,1.0,UN,N
01556403-HTZ,OIL SEPARATOR,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
01556800-HTZ,ELEC. PARTS SOLENOID,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01557600-HTZ,GEARWHEEL F.DECOMPR,01,01-03B38,0.0,0.0,UN,N
01558000-HTZ,DRIVING SLEEVE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01558602-HTZ,EXHAUST SILENCER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01560803-HTZ,repl by 02399401,01,01-03G54,0.0,0.0,UN,N
01560900-HTZ,SUPPORTTENS REGUL.,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01569310-HTZ,HOUSING F RECOIL,01,01-03H68,0.0,0.0,UN,N
01569402-HTZ,INSTRUMENT PANEL 1B,01,01-03G62,1.0,1.0,UN,N
01575503-HTZ,GLOWPLUG 12V WITH WIRE,01,01-03G68,4.0,4.0,UN,N
01575700-HTZ,BIG END BEARING 1B20,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01578820-HTZ,FUEL TANK 3L,01,01-03D60,0.0,0.0,UN,N
01578830-HTZ,FUEL TANK 3L,01,01-03D60,0.0,0.0,UN,N
01580503-HTZ,"SAE 0.871"" diameter tapered generator shaft (J609",01,01-03F82,5.0,5.0,UN,N
01580503-HTZ,"SAE 0.871"" diameter tapered generator shaft (J609",01,01-SYSTEM-BIN-LOCATION,0.0,5.0,UN,N
01580704-HTZ,STUBSHAFT #2 STKEY,01,01-03F48,0.0,0.0,UN,N
01580704-HTZ,STUBSHAFT #2 STKEY,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01580805-HTZ,"""SAE 1"""" 14 DIA PUMP SHAFT""",01,01-03F60,1.0,1.0,UN,N
01582000-HTZ,BIG END BEARING 0.5,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01582100-HTZ,BIG END BEARING,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01582203-HTZ,CYL HEAD GASKET,01,01-03I10,1.0,1.0,UN,N
01582211-HTZ,GASKET CYL HEAD 1B30,01,01-03I08,0.0,0.0,UN,N
01582211-HTZ,GASKET CYL HEAD 1B30,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01582305-HTZ,GASK SET CRKC 1B30,01,01-03H08,0.0,0.0,UN,N
01582305-HTZ,GASK SET CRKC 1B30,01,01-05H08,0.0,0.0,UN,N
01582411-HTZ,MAINTENANCE KIT 1B30,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01582600-HTZ,CYLINDER WITH PISTON,01,01-SYSTEM-BIN-LOCATION,1.0,1.0,UN,N
01582610-HTZ,CYL. W. PISTON EPA2,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01582901-HTZ,INJECTION PUMP,01,01-03D22,0.0,0.0,UN,N
01582910-HTZ,INJECTOR PUMP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01582921-HTZ,INJECTOR PUMP EPA4,01,01-03E14,1.0,1.0,UN,N
01582921-HTZ,INJECTOR PUMP EPA4,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
01586900-HTZ,AUTO EXT.FUEL DEV,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01587100-HTZ,STOP RNG SPD CONT S,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01587300-HTZ,MAGNETIC RING,01,01-03H116,1.0,1.0,UN,N
01587300-HTZ,MAGNETIC RING,01,01-BD04A,0.0,1.0,UN,N
01590501-HTZ,REMPLACE BY 01590501,01,01-03B30,0.0,0.0,UN,N
01590502-HTZ,INSTRUMENT BOX 12/24V MC714,01,01-03B30,1.0,1.0,UN,N
01591000-HTZ,POWERBOX 12V,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01592400-HTZ,COIL 12 VOLTS,01,01-03H20,2.0,2.0,UN,N
01592801-HTZ,GSK.SET CYL.HD.1D90,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01597900-HTZ,POWERBOX 12V,01,01-03B32,0.0,0.0,UN,N
01601300-HTZ,FUEL FEED PUMP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01601510-HTZ,WIRING HARNESSTR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01601710-HTZ,WIRING HARNESS,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01603700-HTZ,GASKET SET EXH. 5PC 2L41,01,01-03E28,1.0,1.0,UN,N
01607911-HTZ,AIR FILTER HOUSING,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01608100-HTZ,NLA,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01610701-HTZ,lnst. panel w/ 2M cable for auto shutdown & glow plug,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01611100-HTZ,WIRE HARNESS 2M,01,01-03B36,1.0,1.0,UN,N
01611200-HTZ,WIRING HARNESS 2M,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01611822-HTZ,FUEL TANK 3LF. FP.,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01613100-HTZ,OIL FILLER CAP,01,01-03I26,0.0,0.0,UN,N
01613100-HTZ,OIL FILLER CAP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01617900-HTZ,BREATHER TUBE 1B30,01,01-03C30,0.0,0.0,UN,N
01620000-HTZ,CYL.HD.COV.OIL FIL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01628900-HTZ,ROPE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01629002-HTZ,PROTECT.GUARD EXHST,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01635210-HTZ,FUEL FILTER,01,01-03A20,16.0,16.0,UN,N
01635310-HTZ,FUEL FILTER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01639400-HTZ,COIL W/WIRE 12V350W,01,01-SYSTEM-BIN-LOCATION,1.0,1.0,UN,N
01641901-HTZ,WIRING HARNESS,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01642600-HTZ,WIRE HARNESS,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01643400-HTZ,Glow plug kit – 12V,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01644430-HTZ,CYLINDER W. PISTON EPA4,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01644500-HTZ,PLATE,01,01-PEG A,0.0,0.0,UN,N
01645721-HTZ,PROTECT.GUARD EXHST,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01647300-HTZ,CABLE CLAMPG.,01,01-03G38,0.0,0.0,UN,N
01649811-HTZ,INJECTOR,01,01-03F06,0.0,0.0,UN,N
01649811-HTZ,INJECTOR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01651500-HTZ,PIGTAIL WIRE HARNESS,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01651701-HTZ,COVER 2L41,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01652800-HTZ,END PLATE 3L 40/41,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01652901-HTZ,OIL COOLER 2L/M,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01653001-HTZ,OIL COOLER 3L41,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,,N
01653201-HTZ,OIL COOLER 4L/M,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01655601-HTZ,EXH END PIPE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01660911-HTZ,VALVE MAGNET 12V (01660910),01,01-03G16,1.0,1.0,UN,N
01662400-HTZ,MAGNETIC RING,01,01-03B54,0.0,0.0,UN,N
01662400-HTZ,MAGNETIC RING,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01663000-HTZ,SUPPORT,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01663600-HTZ,DRIVE PLATE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01666710-HTZ,replace by 01666711,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01667001-HTZ,WIRING HARNESS,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01668302-HTZ,repl by 02659200 panel or 02642200 hour meter or 02642300 mounting parts,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01669010-HTZ,FUEL TANK 5L,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01673704-HTZ,GOVERNOR SLEEVE,01,01-03D28,1.0,1.0,UN,N
01673704-HTZ,GOVERNOR SLEEVE,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
01674701-HTZ,"PUMP ADAPTER (SAE-A, 2 bolt)",01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01679203-HTZ,GASKET S CYL HEAD,01,01-03I24,1.0,1.0,UN,N
01679303-HTZ,GASKET SET CRKC 1B40,01,01-03H10,2.0,2.0,UN,N
01679400-HTZ,MAINTENANCE KIT IB 40,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01679610-HTZ,CYL W. PISTON EPA2,01,01-03E06,0.0,0.0,UN,N
01679800-HTZ,BIG END BEARING,01,01-03E34,1.0,1.0,UN,N
01680110-HTZ,FOAM PLAST.KIT4L41C SERIES 12-14,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
01680810-HTZ,INJECTION PUMP,01,01-03D22,0.0,0.0,UN,N
01680820-HTZ,repl by 01680821,01,01-03G56,0.0,0.0,UN,N
01680821-HTZ,INJECTION PUMP,01,01-03G56,1.0,1.0,UN,N
01680821-HTZ,INJECTION PUMP,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
01680902-HTZ,MUFFLER S/OUT 32MM,01,01-03A14,1.0,1.0,UN,N
01688400-HTZ,RETURN SPRING HIGH SPEED,01,01-03D24,2.0,2.0,UN,N
01689100-HTZ,INTERMED HOUSG SAE5 1D60/90,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
